booking_time,lead_time,adr,total_people,room_type,local_events,room_price,competitor_a_price,competitor_b_price,competitor_c_price,length_of_stay,occupancy_rate,room_availability
2024-06-17 07:05:00,20,142,2,Suite,None,296,205,279,175,6,0.78,151
2024-07-23 15:35:00,23,143,4,Deluxe,Festival,259,299,199,232,3,0.81,177
2024-09-29 07:05:00,26,220,3,Suite,None,330,320,325,306,5,0.86,163
2024-05-06 14:45:00,25,173,4,Family,None,228,250,285,175,6,0.72,167
2024-11-26 12:30:00,20,130,4,Suite,None,251,204,185,175,3,0.75,120
2024-07-29 07:05:00,22,220,4,Deluxe,None,330,320,290,315,5,0.83,137
2024-11-15 12:30:00,26,206,2,Deluxe,None,330,320,310,315,5,0.85,154
2024-09-06 11:40:00,27,220,1,Deluxe,None,330,320,325,315,5,0.83,178
2024-06-21 07:05:00,19,200,4,Family,None,330,262,185,175,5,0.86,145
2024-06-20 07:05:00,16,217,4,Deluxe,None,249,244,218,272,3,0.84,145
2024-06-23 09:20:00,26,151,5,Family,Concert,254,242,204,175,4,0.72,132
2024-09-14 11:40:00,23,149,3,Deluxe,None,294,232,185,177,5,0.84,144
2024-08-21 10:00:00,20,131,4,Family,None,232,242,185,238,3,0.72,133
2024-08-03 08:10:00,23,151,4,Deluxe,None,239,195,245,175,5,0.75,163
2024-10-30 12:30:00,22,220,4,Family,Vacations,223,253,213,283,5,0.84,153
2024-09-02 11:40:00,23,149,3,Suite,None,330,287,218,249,3,0.85,120
2024-06-28 07:05:00,20,130,3,Family,None,190,207,185,175,3,0.74,152
2024-09-18 10:00:00,21,130,4,Family,None,216,244,185,208,3,0.81,135
2024-06-10 07:05:00,26,220,2,Deluxe,None,330,320,325,315,4,0.83,171
2024-05-24 15:35:00,24,220,4,Deluxe,None,330,320,295,315,5,0.82,153
2024-05-09 14:15:00,24,207,3,Suite,None,330,290,323,239,5,0.82,126
2024-07-27 15:35:00,22,144,4,Suite,None,313,244,185,291,5,0.81,141
2024-05-31 14:45:00,22,214,2,Family,None,330,288,272,293,5,0.85,137
2024-06-23 07:05:00,23,210,1,Deluxe,None,330,294,297,302,5,0.83,169
2024-06-23 07:05:00,20,159,3,Suite,None,252,217,222,237,5,0.72,144
2024-05-12 14:30:00,22,130,3,Suite,None,274,218,232,175,3,0.76,134
2024-07-18 10:45:00,19,147,3,Family,None,330,209,188,185,6,0.77,133
2024-07-18 10:45:00,24,137,4,Family,None,238,180,221,189,3,0.81,160
2024-08-19 10:00:00,24,220,2,Deluxe,None,330,278,325,315,5,0.84,155
2024-06-23 09:20:00,26,143,3,Suite,None,252,258,191,179,3,0.72,134
2024-07-27 15:35:00,26,188,5,Deluxe,Vacations,326,230,234,315,5,0.72,159
2024-11-01 12:30:00,23,142,1,Suite,None,292,257,185,267,5,0.8,160
2024-06-28 07:05:00,22,217,5,Suite,None,330,320,308,268,4,0.76,140
2024-05-04 14:45:00,23,175,3,Deluxe,None,330,239,314,237,5,0.83,121
2024-07-29 07:05:00,28,130,2,Suite,None,231,248,185,189,5,0.72,143
2024-09-12 11:40:00,22,132,3,Family,None,287,188,207,175,5,0.91,137
2024-05-09 14:15:00,21,210,2,Suite,None,330,269,306,298,5,0.85,154
2024-07-17 15:35:00,17,216,2,Deluxe,Festival,329,320,312,315,5,0.85,135
2024-11-01 12:30:00,24,220,3,Suite,None,330,304,325,291,5,0.83,153
2024-11-29 12:30:00,22,160,3,Family,None,267,232,223,207,6,0.74,152
2024-08-22 11:40:00,25,136,3,Family,None,190,212,208,198,4,0.74,157
2024-08-08 08:10:00,25,142,4,Family,None,212,238,185,175,6,0.81,142
2024-05-24 15:35:00,23,130,3,Family,None,297,215,188,191,3,0.76,151
2024-05-12 14:30:00,21,130,4,Family,Vacations,252,210,185,187,7,0.72,125
2024-09-29 07:05:00,23,220,4,Deluxe,Festival,257,248,258,305,3,0.84,179
2024-10-16 16:55:00,23,155,3,Suite,None,255,236,198,187,6,0.72,130
2024-09-06 11:40:00,18,139,3,Family,None,300,228,210,175,3,0.72,147
2024-06-23 07:05:00,24,166,2,Suite,None,330,258,273,175,5,0.88,123
2024-06-10 07:05:00,18,130,3,Suite,None,294,212,221,175,6,0.77,154
2024-07-17 15:35:00,24,190,3,Deluxe,None,330,320,307,311,5,0.83,155
2024-07-21 15:35:00,19,136,3,Family,None,214,235,262,175,6,0.73,148
2024-09-18 10:00:00,28,220,2,Deluxe,None,330,271,302,315,5,0.85,154
2024-05-03 14:45:00,24,170,4,Suite,None,244,184,267,185,3,0.79,460
2024-07-16 10:00:00,19,144,3,Suite,Concert,271,247,238,237,5,0.9,128
2024-08-24 10:00:00,18,220,1,Suite,None,330,315,325,315,5,0.85,168
2024-06-20 07:05:00,23,166,4,Family,None,248,250,257,175,3,0.72,154
2024-10-12 16:55:00,21,164,3,Deluxe,None,229,197,249,207,4,0.86,161
2024-07-22 15:35:00,26,217,2,Suite,None,330,283,227,198,5,0.72,138
2024-11-01 12:30:00,22,130,5,Deluxe,None,262,238,251,231,5,0.88,147
2024-08-25 10:00:00,22,146,3,Suite,None,232,220,208,175,4,0.88,131
2024-11-15 12:30:00,24,163,3,Suite,None,308,298,259,213,3,0.77,136
2024-06-28 07:05:00,23,130,5,Family,None,249,219,185,186,3,0.78,460
2024-11-05 09:10:00,22,164,2,Suite,None,234,280,212,233,6,0.82,166
2024-08-11 08:10:00,19,191,5,Suite,None,284,266,273,248,5,0.83,158
2024-05-04 14:45:00,27,220,1,Deluxe,None,330,320,325,305,5,0.82,122
2024-05-03 14:45:00,21,148,3,Suite,None,243,244,242,175,4,0.77,150
2024-06-23 07:05:00,21,139,5,Deluxe,None,330,194,193,257,3,0.72,153
2024-07-23 15:35:00,24,189,4,Suite,None,330,318,186,306,5,0.84,121
2024-09-05 11:40:00,19,205,4,Family,None,330,320,205,209,5,0.76,151
2024-10-12 16:55:00,22,199,2,Deluxe,None,302,320,294,296,5,0.81,133
2024-07-27 15:35:00,18,130,3,Suite,None,288,296,225,249,3,0.76,133
2024-06-20 07:05:00,25,179,2,Suite,None,330,320,312,315,5,0.84,183
2024-05-12 14:30:00,24,220,3,Deluxe,None,330,311,272,175,5,0.8,157
2024-09-06 11:40:00,25,177,2,Deluxe,None,330,237,300,284,5,0.83,139
2024-11-05 09:10:00,26,164,4,Deluxe,None,257,230,188,175,3,0.84,174
2024-07-29 07:05:00,18,145,3,Suite,None,274,258,189,233,6,0.73,128
2024-05-12 14:30:00,18,131,3,Suite,None,253,198,213,260,4,0.78,120
2024-09-06 11:40:00,23,160,4,Suite,None,228,238,191,184,3,0.84,460
2024-07-22 15:35:00,25,204,3,Family,None,330,253,187,315,5,0.73,129
2024-06-05 09:20:00,24,220,1,Deluxe,Concert,317,281,314,294,4,0.85,134
2024-08-22 11:40:00,19,184,3,Suite,None,279,230,201,219,3,0.86,156
2024-11-30 12:30:00,22,194,3,Suite,None,279,320,238,315,3,0.85,129
2024-05-06 14:45:00,23,158,2,Family,None,254,244,247,238,3,0.72,158
2024-11-30 12:30:00,23,193,2,Deluxe,None,330,260,314,315,5,0.9,136
2024-08-01 08:10:00,25,169,4,Suite,None,269,230,242,201,6,0.76,179
2024-11-05 09:10:00,27,184,5,Family,None,233,191,230,205,6,0.85,125
2024-09-12 11:40:00,21,130,4,Family,None,266,276,185,175,3,0.81,137
2024-08-24 10:00:00,20,130,3,Suite,None,222,214,185,175,3,0.72,160
2024-07-24 15:35:00,18,220,2,Deluxe,None,330,320,295,315,5,0.81,160
2024-08-27 17:55:00,20,197,2,Suite,None,330,302,250,274,5,0.85,121
2024-05-04 14:45:00,23,220,2,Suite,None,330,320,306,308,6,0.88,169
2024-06-22 07:05:00,22,152,4,Suite,None,301,262,262,203,3,0.76,143
2024-10-08 16:55:00,28,172,4,Family,None,262,201,325,200,3,0.75,135
2024-06-23 07:05:00,25,130,4,Family,None,190,183,289,175,4,0.72,138
2024-07-27 15:35:00,28,192,2,Deluxe,None,318,320,271,239,5,0.81,144
2024-08-19 10:00:00,28,146,2,Suite,None,330,213,325,315,4,0.83,171
2024-06-06 09:20:00,22,168,3,Deluxe,None,258,222,238,230,6,0.86,150
2024-05-06 14:45:00,28,220,1,Deluxe,None,330,320,325,315,5,0.82,162
2024-10-17 16:55:00,25,220,4,Family,None,283,193,198,241,3,0.92,460
2024-07-27 15:35:00,23,218,2,Deluxe,None,330,320,299,315,4,0.84,138
2024-08-11 08:10:00,25,193,3,Deluxe,None,320,260,295,175,3,0.82,144
2024-10-12 16:55:00,21,181,4,Suite,None,220,180,185,175,6,0.79,168
2024-11-01 12:30:00,22,217,2,Deluxe,None,330,320,283,295,5,0.84,161
2024-10-30 12:30:00,19,168,5,Suite,Vacations,244,229,195,175,4,0.72,159
2024-07-26 15:35:00,18,137,4,Suite,None,281,269,191,193,5,0.8,460
2024-06-21 07:05:00,21,130,4,Deluxe,None,245,299,202,258,3,0.82,460
2024-08-25 10:00:00,25,140,5,Suite,None,328,183,267,239,3,0.91,157
2024-06-17 07:05:00,24,135,5,Family,None,224,219,205,201,3,0.72,136
2024-08-10 16:05:00,25,201,3,Deluxe,None,261,317,186,315,5,0.84,158
2024-11-26 12:30:00,24,217,2,Deluxe,None,306,183,185,291,5,0.85,151
2024-07-03 08:40:00,26,160,3,Suite,None,282,221,203,228,3,0.77,124
2024-07-29 07:05:00,18,160,4,Suite,Vacations,256,245,282,206,3,0.72,145
2024-07-19 15:35:00,23,220,4,Deluxe,None,254,257,247,210,3,0.77,149
2024-07-17 15:35:00,22,178,2,Deluxe,None,330,256,304,294,5,0.87,141
2024-09-30 11:40:00,23,132,2,Family,None,330,284,265,315,5,0.73,122
2024-06-05 09:20:00,23,137,3,Family,None,230,233,213,232,6,0.88,161
2024-09-03 11:40:00,25,217,2,Family,Concert,309,320,278,306,3,0.85,157
2024-09-30 11:40:00,25,212,4,Suite,None,330,272,293,315,5,0.81,125
2024-06-09 09:20:00,20,189,1,Deluxe,None,326,188,294,315,7,0.72,460
2024-09-30 11:40:00,21,132,4,Suite,None,280,320,290,219,3,0.79,120
2024-08-09 08:10:00,25,189,2,Deluxe,Vacations,320,320,290,296,6,0.84,457
2024-06-07 09:20:00,21,165,5,Family,None,256,196,264,205,4,0.72,137
2024-10-18 16:55:00,19,143,3,Deluxe,None,265,320,199,227,3,0.81,147
2024-10-16 16:55:00,19,196,4,Deluxe,None,240,211,307,315,5,0.72,142
2024-08-24 10:00:00,21,210,5,Family,None,253,180,309,201,5,0.72,122
2024-06-23 07:05:00,27,210,1,Suite,None,330,319,325,315,5,0.84,153
2024-08-07 08:10:00,20,163,3,Deluxe,Vacations,239,280,195,243,3,0.8,179
2024-10-18 16:55:00,27,152,5,Family,None,277,209,185,175,3,0.72,147
2024-11-01 12:30:00,20,191,4,Suite,Vacations,216,270,296,205,7,0.86,177
2024-08-15 10:00:00,28,139,4,Suite,None,282,254,185,175,5,0.74,130
2024-06-24 07:05:00,26,136,1,Suite,None,256,288,296,294,5,0.84,138
2024-10-14 13:40:00,20,130,3,Family,None,248,180,185,175,3,0.78,155
2024-10-15 16:55:00,19,142,3,Suite,None,247,207,194,184,4,0.77,126
2024-10-08 16:55:00,25,143,3,Suite,None,249,223,204,198,3,0.85,140
2024-06-19 07:05:00,21,141,4,Deluxe,Vacations,221,194,189,184,7,0.92,121
2024-07-27 15:35:00,21,198,2,Suite,None,330,275,325,252,5,0.86,129
2024-07-16 10:00:00,23,207,2,Deluxe,None,324,310,291,305,5,0.87,166
2024-06-15 09:50:00,24,177,3,Family,None,278,301,271,211,3,0.89,142
2024-08-11 08:10:00,25,149,4,Deluxe,None,328,259,325,315,5,0.72,144
2024-10-16 16:55:00,23,165,3,Suite,None,279,204,243,175,4,0.82,161
2024-07-27 15:35:00,24,176,2,Family,None,257,213,204,198,3,0.72,150
2024-05-28 14:45:00,23,217,3,Suite,None,330,285,293,315,3,0.82,166
2024-05-27 14:45:00,19,130,3,Family,None,190,229,185,175,4,0.89,140
2024-06-24 07:05:00,25,170,2,Suite,None,330,241,190,252,3,0.83,145
2024-09-05 11:40:00,20,156,3,Deluxe,None,330,220,265,258,6,0.72,130
2024-08-01 08:10:00,25,143,4,Deluxe,None,254,280,215,175,3,0.72,142
2024-06-13 09:20:00,21,178,5,Family,Concert,275,311,234,234,3,0.83,130
2024-05-02 14:45:00,22,212,3,Family,None,330,212,318,273,5,0.83,150
2024-07-27 15:35:00,27,207,4,Deluxe,None,330,320,320,274,5,0.81,180
2024-05-06 14:45:00,21,130,3,Family,None,218,230,221,189,7,0.72,154
2024-07-27 15:35:00,25,164,5,Suite,Concert,240,244,200,185,3,0.74,121
2024-05-06 14:45:00,25,183,3,Suite,None,316,180,290,188,5,0.74,460
2024-09-06 11:40:00,19,220,3,Suite,None,319,236,257,282,5,0.82,140
2024-08-20 10:00:00,24,149,3,Family,None,205,200,213,185,3,0.75,139
2024-09-06 11:40:00,20,130,4,Family,None,217,278,185,175,5,0.72,143
2024-06-22 07:05:00,23,220,2,Deluxe,None,330,293,325,315,5,0.86,149
2024-07-19 15:35:00,17,212,3,Deluxe,None,215,239,222,260,6,0.73,130
2024-11-28 12:30:00,23,157,4,Suite,None,300,199,239,217,3,0.77,170
2024-07-14 15:35:00,28,220,1,Deluxe,None,330,277,325,315,5,0.86,175
2024-10-15 16:55:00,23,220,1,Deluxe,None,330,314,325,306,5,0.85,156
2024-09-04 11:40:00,26,214,1,Suite,None,330,276,325,315,4,0.82,164
2024-05-06 14:45:00,24,173,4,Family,None,249,216,185,209,3,0.72,147
2024-05-24 15:35:00,25,220,5,Suite,Concert,330,262,292,263,3,0.79,126
2024-08-22 11:40:00,22,130,4,Family,None,307,223,211,175,5,0.72,157
2024-05-31 14:45:00,22,173,2,Suite,None,330,320,279,315,5,0.88,397
2024-10-16 16:55:00,24,130,4,Suite,None,252,226,185,221,4,0.89,120
2024-08-26 10:00:00,24,213,4,Suite,None,330,320,285,216,5,0.84,157
2024-06-26 09:20:00,20,188,4,Suite,None,278,269,265,185,4,0.89,174
2024-09-30 11:40:00,21,220,3,Suite,None,322,289,236,193,3,0.88,137
2024-05-12 14:30:00,24,158,3,Family,None,276,190,230,260,3,0.81,177
2024-10-16 16:55:00,25,203,4,Suite,None,309,239,185,185,5,0.73,136
2024-09-06 11:40:00,21,171,3,Suite,Concert,329,256,290,315,3,0.87,143
2024-05-12 14:30:00,20,136,3,Suite,None,295,216,202,178,3,0.72,136
2024-08-11 08:10:00,22,190,2,Suite,None,330,320,277,315,3,0.75,152
2024-05-06 14:45:00,22,147,4,Suite,None,256,180,195,305,6,0.87,460
2024-11-26 12:30:00,26,138,2,Deluxe,None,330,320,185,189,3,0.72,158
2024-11-01 12:30:00,20,152,5,Family,None,291,244,185,175,4,0.83,157
2024-08-10 16:05:00,22,210,4,Suite,None,330,320,325,315,5,0.72,174
2024-06-19 07:05:00,25,218,3,Deluxe,Concert,313,320,298,291,4,0.8,158
2024-05-29 14:45:00,24,151,3,Suite,None,292,180,192,230,3,0.89,152
2024-06-12 09:20:00,24,150,4,Family,None,229,236,185,263,6,0.72,143
2024-05-12 14:30:00,27,220,3,Suite,None,304,320,322,305,5,0.72,142
2024-09-30 11:40:00,25,140,1,Family,None,311,226,185,190,3,0.72,160
2024-06-15 09:50:00,23,214,2,Suite,None,330,311,267,309,5,0.82,168
2024-05-24 15:35:00,21,130,5,Family,None,259,205,257,175,5,0.72,133
2024-09-06 11:40:00,23,177,4,Family,None,208,207,185,175,7,0.72,127
2024-08-19 10:00:00,23,130,3,Family,None,250,228,198,182,3,0.73,148
2024-08-10 16:05:00,22,220,2,Suite,Concert,330,320,306,315,3,0.8,151
2024-11-03 12:30:00,28,152,4,Suite,None,299,250,229,232,3,0.88,142
2024-05-12 14:30:00,24,201,2,Suite,None,330,320,325,274,5,0.84,147
2024-06-21 11:25:00,25,200,4,Deluxe,None,328,292,272,310,5,0.86,120
2024-11-28 12:30:00,27,218,2,Suite,None,330,310,325,315,5,0.85,140
2024-08-08 08:10:00,22,130,3,Family,None,210,180,202,175,3,0.72,136
2024-11-01 12:30:00,26,188,2,Deluxe,None,330,310,296,315,5,0.83,162
2024-07-27 15:35:00,21,145,3,Family,None,229,289,281,297,7,0.74,127
2024-10-15 16:55:00,24,142,3,Family,None,260,250,197,238,5,0.72,163
2024-08-10 16:05:00,24,151,5,Family,Vacations,270,263,196,216,6,0.81,170
2024-06-24 07:05:00,24,133,3,Family,None,232,268,290,254,4,0.77,154
2024-09-02 11:40:00,20,220,2,Deluxe,None,330,320,300,308,6,0.76,120
2024-08-01 08:10:00,24,220,2,Deluxe,None,330,284,313,281,5,0.83,169
2024-11-30 12:30:00,25,220,2,Deluxe,None,330,314,325,307,5,0.83,155
2024-08-27 17:55:00,22,192,4,Family,None,330,200,219,220,5,0.75,120
2024-08-11 08:10:00,24,220,1,Suite,None,330,312,325,315,7,0.87,169
2024-05-06 14:45:00,21,160,3,Deluxe,None,330,189,185,195,6,0.76,143
2024-05-28 14:45:00,26,160,4,Suite,None,274,202,248,175,3,0.87,163
2024-11-29 12:30:00,21,151,3,Suite,None,241,239,192,175,6,0.76,153
2024-05-02 14:45:00,23,220,2,Deluxe,None,330,320,223,299,5,0.75,127
2024-09-03 11:40:00,22,177,4,Suite,Concert,275,272,204,235,5,0.81,155
2024-05-31 14:45:00,20,165,5,Suite,None,228,237,201,224,7,0.88,156
2024-07-16 10:00:00,25,130,3,Deluxe,None,261,269,196,196,4,0.72,147
2024-10-25 12:30:00,25,220,2,Suite,None,330,320,325,306,4,0.81,157
2024-11-05 09:10:00,22,130,4,Family,None,289,214,186,193,5,0.74,157
2024-07-16 10:00:00,26,162,2,Deluxe,None,330,226,305,315,7,0.89,151
2024-06-24 07:05:00,25,130,4,Deluxe,None,330,180,214,233,6,0.84,175
2024-09-02 08:20:00,22,218,2,Suite,None,330,320,325,315,5,0.84,140
2024-10-11 16:55:00,25,208,4,Suite,None,290,197,211,202,5,0.92,129
2024-11-15 12:30:00,23,179,3,Family,Festival,313,289,250,247,3,0.72,177
2024-05-06 14:45:00,27,220,3,Deluxe,None,330,219,256,268,5,0.83,152
2024-07-27 15:35:00,22,130,4,Suite,None,235,220,185,196,6,0.72,173
2024-06-21 07:05:00,19,130,4,Family,None,213,208,241,175,4,0.78,152
2024-06-13 09:20:00,27,220,1,Deluxe,None,204,274,325,290,5,0.85,139
2024-08-10 16:05:00,24,164,4,Deluxe,None,253,241,214,244,3,0.86,162
2024-06-26 09:20:00,20,138,3,Suite,None,249,201,190,175,3,0.77,157
2024-06-06 09:20:00,23,178,3,Suite,None,299,320,281,272,6,0.88,185
2024-10-15 16:55:00,24,220,2,Deluxe,Concert,325,320,325,310,5,0.83,144
2024-08-11 08:10:00,22,164,4,Suite,None,298,271,220,274,6,0.74,177
2024-05-02 14:45:00,24,162,5,Deluxe,Vacations,237,305,325,198,3,0.74,132
2024-06-07 09:20:00,25,132,3,Deluxe,None,225,249,189,175,3,0.72,131
2024-07-22 15:35:00,20,182,4,Suite,None,288,286,185,218,5,0.81,136
2024-06-19 07:05:00,24,173,3,Suite,Concert,330,225,209,220,6,0.85,137
2024-05-28 14:45:00,28,130,3,Family,None,190,263,185,175,4,0.72,159
2024-09-06 11:40:00,24,157,3,Family,None,295,268,187,248,3,0.72,164
2024-05-04 14:45:00,22,130,3,Family,Concert,197,232,185,175,3,0.79,120
2024-08-22 11:40:00,24,220,4,Deluxe,Vacations,330,320,302,315,5,0.83,183
2024-09-05 11:40:00,27,159,3,Family,None,215,249,215,221,3,0.88,172
2024-09-02 11:40:00,20,132,3,Suite,None,296,257,185,256,3,0.76,159
2024-05-04 14:45:00,28,182,3,Suite,None,323,293,247,185,6,0.75,140
2024-06-10 07:05:00,20,177,4,Family,Concert,283,258,247,220,3,0.85,159
2024-09-06 11:40:00,28,171,3,Family,None,258,180,224,255,5,0.91,126
2024-10-11 16:55:00,25,134,3,Family,None,249,297,185,222,3,0.74,127
2024-08-03 08:10:00,24,142,2,Family,None,330,220,288,264,5,0.85,142
2024-05-28 14:45:00,19,154,4,Suite,None,219,243,325,175,3,0.75,358
2024-05-09 14:15:00,18,185,2,Deluxe,None,321,320,291,310,5,0.86,143
2024-09-14 11:40:00,22,136,4,Suite,None,206,194,201,176,4,0.92,141
2024-08-24 10:00:00,20,166,5,Family,None,210,285,185,192,3,0.72,138
2024-08-22 11:40:00,20,130,3,Suite,None,233,236,190,178,3,0.72,136
2024-09-14 11:40:00,27,145,3,Family,None,263,180,188,185,5,0.73,153
2024-06-24 07:05:00,23,143,2,Family,None,235,273,284,175,5,0.81,120
2024-11-05 09:10:00,23,137,2,Family,None,330,320,270,274,5,0.8,148
2024-11-01 12:30:00,20,171,3,Suite,None,330,273,325,315,3,0.77,149
2024-08-20 10:00:00,17,217,1,Deluxe,None,330,293,325,315,5,0.86,149
2024-10-30 12:30:00,23,140,3,Family,None,221,192,271,175,5,0.78,136
2024-08-06 08:10:00,18,216,2,Suite,Vacations,330,301,301,308,5,0.85,152
2024-08-19 10:00:00,24,167,4,Deluxe,None,277,216,212,183,6,0.79,460
2024-10-12 16:55:00,24,130,4,Family,None,229,184,185,178,5,0.87,130
2024-10-30 12:30:00,21,170,3,Suite,None,330,243,252,213,3,0.89,453
2024-09-29 07:05:00,22,138,4,Deluxe,None,287,281,263,214,6,0.73,162
2024-09-03 11:40:00,23,182,2,Deluxe,Concert,250,196,325,270,5,0.72,143
2024-05-09 14:15:00,26,138,2,Deluxe,None,301,194,192,175,3,0.77,167
2024-05-06 14:45:00,23,150,5,Family,None,249,207,185,175,5,0.72,136
2024-08-11 08:10:00,19,220,2,Deluxe,None,330,212,295,300,5,0.82,460
2024-06-20 07:05:00,19,156,3,Deluxe,None,285,180,236,224,4,0.78,161
2024-06-06 09:20:00,28,190,3,Family,None,261,180,210,210,5,0.91,171
2024-10-16 16:55:00,19,211,5,Family,None,279,196,291,302,5,0.82,121
2024-05-06 14:45:00,22,145,4,Suite,None,325,181,211,273,6,0.72,161
2024-10-16 16:55:00,21,185,5,Deluxe,None,247,185,198,183,3,0.72,122
2024-11-28 12:30:00,21,199,2,Deluxe,None,314,249,252,250,5,0.82,128
2024-06-21 07:05:00,25,130,3,Family,Festival,281,221,212,175,4,0.72,136
2024-07-03 08:40:00,28,220,4,Deluxe,None,330,271,314,315,5,0.85,159
2024-10-18 16:55:00,19,130,3,Suite,None,260,260,216,246,3,0.72,176
2024-11-30 12:30:00,18,137,3,Deluxe,None,275,184,185,226,3,0.82,149
2024-06-06 09:20:00,20,130,4,Suite,None,262,180,185,175,4,0.72,152
2024-10-18 16:55:00,19,130,4,Family,None,190,211,185,175,3,0.72,158
2024-05-06 14:45:00,26,198,4,Deluxe,None,222,320,242,212,5,0.82,166
2024-05-24 15:35:00,20,130,3,Family,None,217,221,185,192,5,0.74,120
2024-08-27 17:55:00,27,184,3,Deluxe,None,330,319,197,205,4,0.83,152
2024-08-08 08:10:00,20,216,4,Deluxe,None,273,278,249,314,7,0.73,153
2024-09-02 08:20:00,20,158,3,Suite,None,288,302,211,209,5,0.72,129
2024-10-15 16:55:00,24,220,5,Deluxe,Concert,321,301,303,297,5,0.82,155
2024-08-12 10:00:00,23,130,3,Deluxe,None,265,307,228,223,3,0.72,172
2024-10-18 16:55:00,23,135,5,Family,None,217,190,193,175,3,0.72,120
2024-05-06 14:45:00,18,202,2,Deluxe,None,315,310,293,315,5,0.81,177
2024-09-05 11:40:00,26,220,3,Suite,None,330,320,325,297,5,0.84,154
2024-05-03 14:45:00,23,161,5,Family,None,300,277,287,175,5,0.83,447
2024-11-30 12:30:00,21,139,3,Family,None,297,282,203,202,3,0.72,120
2024-08-11 08:10:00,21,157,4,Suite,Concert,234,303,246,175,4,0.72,155
2024-05-06 14:45:00,25,162,4,Suite,None,330,278,249,313,3,0.88,159
2024-05-02 14:45:00,25,130,4,Family,Vacations,228,215,236,201,3,0.72,133
2024-05-06 14:45:00,22,141,4,Suite,None,232,231,237,205,3,0.91,123
2024-09-18 10:00:00,27,130,4,Family,None,261,222,240,218,5,0.72,165
2024-05-02 14:45:00,25,213,1,Deluxe,None,330,298,319,315,5,0.84,145
2024-05-06 14:45:00,21,220,2,Deluxe,None,330,320,325,315,5,0.83,152
2024-11-26 12:30:00,22,146,3,Suite,None,282,187,235,175,4,0.77,129
2024-11-27 12:30:00,25,207,4,Suite,None,279,229,222,285,6,0.85,175
2024-06-05 09:20:00,22,183,3,Deluxe,None,296,188,191,287,4,0.72,139
2024-10-16 16:55:00,18,130,4,Family,None,245,227,185,181,3,0.72,429
2024-08-12 10:00:00,23,132,4,Family,None,214,208,202,242,5,0.83,128
2024-07-27 15:35:00,27,150,5,Family,None,276,232,185,184,3,0.74,137
2024-11-30 12:30:00,27,211,2,Family,None,330,320,311,298,5,0.73,136
2024-07-18 10:45:00,18,161,3,Deluxe,None,232,222,185,182,3,0.72,133
2024-08-15 10:00:00,24,162,3,Suite,None,271,207,312,195,6,0.84,451
2024-08-10 08:10:00,21,140,4,Deluxe,None,248,233,289,187,5,0.84,139
2024-11-01 12:30:00,21,183,3,Suite,None,312,254,265,315,5,0.72,174
2024-08-11 08:10:00,19,153,3,Family,None,268,222,185,175,4,0.74,149
2024-07-24 15:35:00,25,192,1,Deluxe,None,330,309,261,281,5,0.87,144
2024-09-06 11:40:00,22,211,5,Family,None,284,198,201,252,5,0.72,120
2024-06-22 07:05:00,24,220,4,Suite,None,330,320,325,315,5,0.89,174
2024-10-16 16:55:00,19,171,2,Deluxe,Concert,260,241,215,315,3,0.87,176
2024-06-20 07:05:00,20,206,1,Deluxe,None,330,320,323,306,5,0.84,142
2024-09-04 11:40:00,23,130,2,Deluxe,None,224,196,185,192,5,0.86,125
2024-05-29 14:45:00,20,192,3,Deluxe,None,303,248,242,194,3,0.72,153
2024-11-05 09:10:00,24,220,2,Deluxe,None,330,320,293,315,5,0.84,139
2024-08-03 08:10:00,25,130,3,Family,None,267,211,192,175,3,0.72,120
2024-05-31 14:45:00,24,133,3,Family,None,256,240,185,203,5,0.84,149
2024-10-25 12:30:00,26,156,2,Family,None,254,256,308,270,3,0.72,136
2024-06-02 15:35:00,24,216,4,Suite,None,330,252,185,315,5,0.84,178
2024-05-24 15:35:00,24,215,2,Deluxe,None,330,320,316,306,5,0.82,125
2024-08-26 10:00:00,19,173,3,Family,None,263,194,193,184,3,0.74,167
2024-11-01 12:30:00,24,220,1,Deluxe,None,330,306,323,232,5,0.84,167
2024-07-22 15:35:00,26,130,4,Family,None,255,255,185,202,5,0.9,148
2024-08-15 10:00:00,22,131,3,Family,None,246,273,275,233,5,0.8,137
2024-08-11 08:10:00,24,130,5,Deluxe,None,261,257,185,291,5,0.72,155
2024-10-14 13:40:00,19,155,2,Family,None,263,212,286,185,5,0.72,134
2024-07-21 15:35:00,24,195,4,Suite,None,277,224,228,251,7,0.74,166
2024-06-23 09:20:00,26,220,4,Suite,None,330,260,211,300,5,0.82,159
2024-09-14 11:40:00,23,220,2,Deluxe,None,322,251,210,315,5,0.88,171
2024-10-25 12:30:00,26,202,1,Deluxe,None,330,280,318,306,5,0.82,157
2024-05-02 14:45:00,24,220,2,Deluxe,None,330,320,325,315,4,0.84,167
